filepath,gt,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
1/41/14111314603.jpg,1930,0.27143982,0.08094983,0.12474288,0.026988307,0.028286135,0.07247458,0.010652132,0.03097028,0.020115234,0.030174235,0.09345657,0.005613804,0.010984687,0.010070929,0.013012688,0.02536763,0.006267957,0.0037865127,0.0059433253,0.010073144,0.09378809,0.0140767405,0.000925227,0.0016928972,0.001379234,0.00020312429,0.00012388984,0.0010392022,0.00035847534,0.00050482666,0.002249929,0.00023374826,0.0005385745,0.0003072292,2.040509e-05,0.00026400058,0.000100912344,0.00019106163,6.671502e-05,7.475028e-05,1.3998211e-05,4.3447246e-05,3.5343805e-06,1.9743984e-06,1.807934e-05,4.099508e-06,0.00026276326,7.3550154e-06,1.5624289e-06,1.932373e-06,9.564212e-06,4.4911626e-06,1.1882167e-05,4.441786e-06,9.95032e-06,6.76653e-06,8.424288e-06,1.9958257e-05,4.618573e-06,3.3812397e-05,1.0689825e-05,6.4261525e-07,3.812149e-06,3.775788e-07,8.462608e-08,1.7616803e-06,2.7531783e-07,3.226624e-08,3.6982033e-08,1.2016892e-08
5/98/5989200212.jpg,1930,0.009691642,0.0020223549,0.0016971438,0.0008313459,0.0029882565,0.0074787927,0.0014856416,0.01445604,0.017952723,0.0457222,0.0041426364,0.0074565057,0.0061659864,0.0024477076,0.0031326893,0.008570613,0.0020351592,0.0011561915,0.0054666116,0.0014771832,0.0053738486,0.0038515981,0.0015501002,0.038013536,0.02187181,0.030814191,0.044725385,0.027577983,0.0038615384,0.0042835292,0.0024481814,0.002909813,0.0020206629,0.003060982,0.001070021,0.004616714,0.00054747076,0.0016257539,0.0007798166,0.0004544307,0.00033308653,0.0012456579,0.022923179,0.001996712,0.0034974422,0.00565701,0.0004111975,0.004414367,0.0012884496,0.001529624,0.010063895,0.0010585452,0.07154404,0.15397051,0.010121511,0.013083721,0.019720783,0.03969816,0.0013271428,0.041931752,0.09453483,0.004186944,0.07196224,0.0068611302,0.005342131,0.018893586,0.0071185916,0.013626052,0.0023136942,0.02150907
9/43/9432261621.jpg,1930,0.447597,0.040581696,0.0061099604,0.0036506096,0.0052174563,0.009952888,0.0005242864,0.0019756006,0.004191452,0.0005606167,0.0057600136,0.0012869817,0.0032634037,0.00077634404,0.0036866108,0.018663881,0.0062705977,0.001706381,0.0035482913,0.046785627,0.02951539,0.0021743176,0.00554263,0.003838839,0.0059817,0.26468244,0.00088579464,0.00020098507,0.00037309475,0.00018109223,0.0003802198,0.000112560745,0.0039232653,0.001745606,0.0002629422,0.0006281703,0.017729143,0.0009550788,0.0006015374,0.0006208457,0.0002562319,0.00012151685,0.00076044287,0.002422227,0.0003173502,0.00010747814,4.9194972e-05,0.00026308326,0.0017201784,0.012819882,0.0004057446,0.0003090823,0.00015271529,0.00058930577,0.013548693,0.0011489328,0.00208336,0.00061036355,0.005345317,0.00013600913,0.00013769849,0.00022259212,1.0926979e-05,0.0009832344,0.00022435248,2.6519014e-05,1.1501381e-05,0.00015071918,0.0026081547,1.1647181e-05
7/02/702120312.jpg,1931,0.030806346,0.59868866,0.03535842,0.08476631,0.005120499,0.014815509,0.0034111824,0.08557678,0.004825534,0.025879499,0.0022682888,0.0017485368,0.002466365,0.0002834628,0.0006830995,0.0012407311,0.008034557,0.0008716643,0.004420338,0.0011376118,0.0032270784,0.0016270257,0.0003082749,0.00068096316,0.009796658,0.0003481442,0.00038248472,0.0005043931,0.0002497446,0.00073953276,0.00072412146,0.00330357,0.0009790885,0.0011889625,0.00023022716,0.0053572063,0.049502514,0.003991303,6.390827e-05,0.00011809813,0.00012669283,0.0011125018,0.00082101964,0.0004682892,0.0007227809,0.00028817297,0.00014974846,7.89539e-05,9.180802e-06,1.3024132e-05,4.4865474e-06,1.4982625e-05,3.429429e-05,1.4011753e-05,1.5782694e-05,8.198166e-06,3.4213117e-05,6.735407e-06,7.366946e-05,1.6628248e-05,9.678224e-06,1.3619995e-05,1.5018552e-06,9.600591e-06,8.265032e-05,7.137429e-05,1.1250871e-05,1.2152129e-05,3.3699784e-05,1.4525646e-05
4/66/4662912766.jpg,1931,0.10552268,0.094579674,0.103128396,0.16335374,0.039242603,0.072204255,0.041596707,0.0428689,0.07062409,0.021926066,0.029228084,0.013343773,0.01736554,0.01824022,0.007648153,0.012923813,0.0127016045,0.0088404715,0.019536857,0.012249915,0.009253469,0.0030727605,0.0037505496,0.0042970143,0.005674456,0.0026617856,0.0030121922,0.003057496,0.0018214835,0.0023611423,0.003132673,0.0012259874,0.004129789,0.0016891526,0.0036849324,0.0136734005,0.0029806076,0.0027524044,0.004651954,0.009647131,0.0025463337,0.0009032652,0.0005527408,0.0003119225,0.00022601396,0.00016307122,0.0007285475,0.00020013363,3.8875933e-05,3.9210223e-05,2.7034637e-05,4.2559128e-05,6.881349e-05,3.6421086e-05,2.6354162e-05,2.5403911e-05,0.00024989332,4.330154e-05,1.5521222e-05,3.843892e-05,1.2563848e-05,1.3077124e-05,1.3667001e-05,6.0725197e-06,7.656162e-06,1.4973913e-06,2.2023685e-06,1.6048584e-06,6.8334094e-07,1.1658203e-06
6/81/6815675506.jpg,1931,0.020097617,0.008029209,0.010645136,0.009194293,0.014820837,0.025076685,0.011758116,0.012084713,0.035703514,0.041446738,0.023880797,0.00656084,0.011663643,0.0069993986,0.019883249,0.037336294,0.05870041,0.011985925,0.10375615,0.027811978,0.02904637,0.006671348,0.014778066,0.02055833,0.0131616155,0.021029342,0.028689042,0.044803873,0.008293244,0.035466272,0.021774152,0.013164999,0.008824139,0.009727506,0.015085194,0.0048297658,0.0047967215,0.030358948,0.0075583174,0.024762675,0.049220618,0.021461168,0.008055642,0.006853015,0.030523313,0.008203489,0.0035809441,0.0012825383,0.00026785833,0.0004344207,0.0007100332,0.0013065425,0.0004112856,0.00070980366,0.000324137,0.0034684904,0.0012118748,0.0003454538,3.6717644e-05,0.000120868855,4.1210402e-05,8.958894e-05,0.00013794622,3.322366e-05,4.485483e-05,2.590834e-05,0.00017981065,8.143614e-05,4.23451e-06,1.8076125e-05
2/86/28698455066.jpg,1931,0.5255341,0.14006197,0.20164868,0.033780716,0.0205402,0.021226684,0.0060299225,0.009230898,0.0069911606,0.0030111151,0.0040233154,0.00010983749,0.00078563223,0.00021722165,0.00012483129,0.00032474098,0.00082830345,0.00017949333,0.00014672405,0.00018970825,0.00017529666,5.0059367e-05,0.00017859536,0.00012485225,3.381873e-05,3.9408606e-05,6.6986927e-06,0.0001629522,3.6498135e-05,7.799661e-05,9.483513e-05,6.94916e-05,0.00011021861,0.00012844893,0.0002513841,0.0023325817,0.006066746,0.0017184835,0.0003017242,0.0075652367,0.0006776417,0.0009477045,0.00083951314,0.00087179366,0.0005439028,0.0005627322,0.00056387,0.00028415816,7.0161914e-05,1.320271e-05,1.4119905e-05,3.3727552e-05,1.1852204e-05,2.0204721e-05,6.495952e-06,4.6830263e-07,3.0087683e-06,1.7765298e-06,1.0473173e-06,2.8178392e-06,4.565914e-07,1.316987e-06,4.342625e-06,5.9301726e-07,3.4208827e-07,5.053842e-07,8.246262e-06,2.4985131e-06,5.43539e-07,4.905121e-07
8/74/8742537385.jpg,1931,0.027794097,0.09317987,0.058507644,0.028897803,0.03682153,0.026376067,0.0070796586,0.0083368495,0.0038368052,0.008136651,0.007336515,0.075994246,0.0023723175,0.00068897195,0.0014482054,0.0024347417,0.0018661445,0.018797975,0.0045339507,0.010765247,0.030519709,0.039501935,0.003350017,0.035702527,0.03059917,0.008814737,0.013540937,0.06632843,0.01721222,0.028391404,0.04266259,0.064316764,0.019133804,0.013892126,0.059639845,0.0035037359,0.0073981774,0.022546792,0.0051302006,0.0003732393,0.006723533,0.0011553001,0.0015124166,0.0020726898,0.011243124,0.0007092357,0.001052698,0.00023183167,7.967983e-05,0.001178551,0.00010348742,0.00018735872,0.00040564133,0.00078156084,0.0013187632,0.004749178,0.0009304085,0.0009609866,0.003143582,0.00039465728,0.0001263349,0.0001885331,0.0060315346,0.0072910315,0.0015157737,0.0010279716,0.0030993237,0.0023085112,0.00039282636,0.0013197956
2/09/2094402427.jpg,1931,0.031215888,0.021526912,0.055241533,0.022147384,0.054627392,0.044276986,0.014910254,0.078701936,0.04292419,0.045479357,0.048001543,0.014191621,0.014113663,0.00795311,0.013544274,0.11471504,0.009137029,0.049844496,0.028845238,0.043454777,0.042188298,0.026968475,0.0120489085,0.026146745,0.013372345,0.027095344,0.009910604,0.005002282,0.0066180592,0.002522196,0.0045205946,0.0016673303,0.004634543,0.0041740295,0.0027102164,0.0019469257,0.0013250791,0.001892808,0.007142908,0.016195966,0.015820896,0.00035479595,0.00027937282,0.0007868572,0.0008117326,0.0004647831,0.00087055215,0.00044103366,0.0005702204,0.00060791144,0.00020773962,0.00010062919,0.00012090921,9.757103e-05,0.0006575341,0.00066928455,0.00027954407,0.0011225383,0.00072431396,5.2547297e-05,0.00026324563,0.00022810609,0.00027181208,9.272889e-05,0.0002814542,0.00019971351,0.00033161495,0.00023865167,5.6192843e-05,5.931305e-05
2/72/27216977171.jpg,1931,0.013194463,0.011258791,0.021960666,0.007409199,0.009640635,0.037386645,0.001272579,0.0055565946,0.00086959224,0.02852937,0.008158082,0.00741624,0.005963491,0.0068965135,0.011919546,0.08816381,0.19686523,0.09966711,0.026384812,0.05634856,0.035152633,0.020105967,0.007993453,0.028630694,0.22418451,0.003851994,0.004580151,0.011703228,0.0061789737,0.0072981464,0.0002450401,0.0011035005,0.0010395206,0.0010683725,0.00012765489,0.0006136879,0.0006543279,7.408209e-05,1.8553439e-05,0.00035713546,8.5049374e-05,1.4046001e-05,4.215183e-06,1.5605261e-05,6.105705e-07,5.679004e-07,1.0209673e-05,5.097571e-06,2.6535408e-06,2.8476796e-07,2.6883889e-08,1.2689807e-05,1.4704129e-07,2.910321e-07,3.0927854e-06,1.0086983e-07,1.2455524e-07,4.7298857e-07,5.7003522e-08,5.0168006e-07,3.251606e-07,8.534724e-08,1.0521855e-07,1.6905467e-08,4.6318043e-08,1.4094958e-08,2.7706154e-10,4.710264e-09,3.0844685e-09,2.4454154e-09
1/28/1286679075.jpg,1931,0.00034953168,0.00029072107,6.361785e-05,5.5195767e-05,6.3841755e-05,6.411247e-05,5.1759533e-05,6.169842e-05,0.00026424174,5.007648e-05,0.00040591692,6.438427e-05,0.00034613983,0.00072978204,0.00010378997,0.0003685866,0.0009358851,0.00088392134,0.0007275038,0.0037332103,0.004308762,0.0017320234,0.0027091415,0.000597484,0.0018610008,0.0034774274,0.0020604765,0.010751646,0.0018830266,0.00872427,0.006042575,0.0020997536,0.00291004,0.0014014019,0.0063241236,0.0070697293,0.009279861,0.0037265124,0.0014594416,0.0013218205,0.008252048,0.010307902,0.008754921,0.0024268937,0.004216917,0.0041517713,0.007969767,0.0045422683,0.0041362457,0.012354271,0.0016816334,0.015467634,0.011970485,0.019553956,0.005862476,0.0034242512,0.005356458,0.027540732,0.029793894,0.023584425,0.016218012,0.056516897,0.0072548073,0.005573233,0.021851659,0.0894825,0.38821673,0.10337191,0.008334079,0.002476872
7/01/7015128467.jpg,1931,0.010558402,0.010744335,0.02508686,0.0151252765,0.03181929,0.036661714,0.10020739,0.1798639,0.042715758,0.032759126,0.015413527,0.0838451,0.021114584,0.031306528,0.061432224,0.023546087,0.058436684,0.031348933,0.027589718,0.056718666,0.022626707,0.017021706,0.012461918,0.018123046,0.008325153,0.0016619634,0.0020071182,0.0026929176,0.001884411,0.0025685315,0.0037359274,0.0007762154,0.00095102174,0.0011140493,0.0011417008,0.00055614545,0.0002376761,0.00037278418,0.000103206694,0.001002995,0.0004305322,0.00059138937,0.0003969503,0.00077828794,0.00042007674,0.0003283783,0.0003297129,0.00051649066,0.00021675882,8.713045e-05,4.165458e-05,2.4354016e-05,6.800559e-06,5.049013e-05,2.0801514e-05,3.0325311e-05,1.9181904e-05,3.8345074e-06,2.3206064e-06,1.4505152e-06,5.6101853e-06,5.679368e-07,1.5196799e-05,5.7405114e-06,4.2241177e-06,1.75275e-06,4.427851e-06,2.714174e-06,9.543597e-07,2.4509204e-06
8/75/8754196726.jpg,1931,0.00032567052,0.00033036023,0.0006452669,9.610818e-05,0.0005007346,0.00028364395,0.0001043041,0.00023132049,0.001407161,2.6013333e-05,0.0012983629,0.00017097298,8.029186e-05,3.1164065e-05,0.00018529904,0.00011510511,0.00030593813,0.0023876678,0.0006006352,0.0041161133,0.0053988067,0.002876702,0.011487239,0.23623613,0.024375424,0.05164797,0.0876456,0.26308128,0.22795846,0.0524195,0.0074174455,0.0054696803,0.003922631,0.00013808576,0.00057797454,0.0002423209,0.00012480079,0.0006243623,0.0001335391,7.026427e-05,0.00016005372,1.0971001e-05,2.5095571e-06,0.00018739747,2.7643606e-05,2.6572885e-05,0.0001071039,0.001984964,0.0002873158,6.641236e-05,2.7301337e-05,6.415448e-06,0.0003178877,0.00108051,0.00034758917,7.8589204e-05,2.4306175e-05,5.47522e-05,1.5517479e-06,2.2923345e-05,1.2019848e-05,4.454913e-06,8.5048605e-06,1.6161737e-05,7.405856e-06,1.4382788e-05,2.941422e-06,2.2012621e-07,6.344682e-07,2.0179412e-05
5/89/5896548007.jpg,1931,0.020990355,0.016361766,0.047714587,0.22567824,0.021196302,0.043903593,0.26661935,0.16615516,0.03232866,0.004867198,0.008251965,0.039758813,0.0057842094,0.007418948,0.0047666826,0.014644206,0.009936709,0.0054000383,0.002721171,0.007860035,0.005987309,0.0067723547,0.001957509,0.0017902323,0.0037053055,0.00036433592,0.0001841152,0.0011839803,0.002385272,0.004021185,0.0006384646,0.00013063246,0.00018330726,0.0003647672,9.631659e-05,0.00010806067,0.00041239575,0.002993,0.00022086357,0.00022597918,1.2933901e-05,0.00020292083,0.00024832276,0.00014263397,0.0031795998,0.00079583935,0.0022617453,0.00015729154,0.00018855122,0.00023315186,4.9580332e-05,0.00011225751,0.00021818886,3.1089017e-05,0.0010743479,0.00016775675,0.00023605356,1.5239221e-05,0.00018087232,0.00026998337,0.00012426893,7.22277e-05,0.0001954732,0.0025087853,0.0009288112,6.2839405e-05,2.9830944e-05,4.971665e-05,8.750536e-05,7.881827e-05
1/31/13129316903.jpg,1931,0.07629451,0.046537332,0.084544845,0.04232751,0.14080814,0.08107784,0.08728959,0.03233379,0.018535366,0.013345859,0.024104828,0.034724742,0.007509625,0.014714867,0.023703026,0.016022237,0.061050247,0.02133666,0.039109528,0.03252785,0.0096470835,0.020601118,0.011525092,0.015899727,0.012528967,0.0103448,0.0037662298,0.0048454097,0.0018473355,0.0065657627,0.0007452899,0.00043926254,0.0002421659,0.00035110035,0.0016057867,0.0003630634,0.00017319075,0.0002255556,1.587625e-05,2.267887e-05,1.11340705e-05,3.3247772e-05,4.7181435e-05,4.326636e-05,2.7733942e-05,8.97199e-06,5.6936183e-06,1.2189436e-05,4.8925947e-05,1.2069207e-05,9.920382e-06,5.965399e-06,8.141162e-06,3.0130313e-06,4.6535906e-06,4.9637847e-06,2.1296844e-05,1.030896e-06,3.4705488e-06,9.98669e-07,3.4204595e-06,2.4463602e-06,8.348797e-06,6.7822957e-06,1.1489251e-06,6.2158915e-07,2.0584512e-06,1.0018628e-06,9.713767e-07,5.454558e-06
1/95/19508987631.jpg,1931,0.007637443,0.3003749,0.09959574,0.19503629,0.034935948,0.16950203,0.03261593,0.039476268,0.006766642,0.00532065,0.0047010714,0.01067888,0.0008903506,0.0029809817,0.0040794956,0.0053680344,0.0028081879,0.0011552977,0.002033265,0.0063703186,0.021306604,0.013438196,0.004459997,0.005141453,0.013906391,0.002128058,0.00039295817,0.0014449867,0.0001517366,0.0002755032,0.0021586253,8.273424e-05,0.0007649824,9.969067e-05,0.0005879302,0.00023756067,8.982738e-05,0.0003640305,4.3819405e-06,4.6951704e-05,2.5687621e-05,1.3991473e-05,8.6153605e-06,8.284252e-06,0.00018094083,1.714415e-05,2.6834668e-06,1.3278001e-05,2.6213893e-06,3.63285e-06,2.3921343e-06,3.7727275e-06,7.4858435e-05,3.0197496e-05,5.134568e-05,1.9435225e-05,9.519684e-05,2.0975735e-06,1.2592493e-06,1.6233334e-05,3.928349e-07,3.9602714e-06,4.3763214e-07,3.4302343e-07,6.2690543e-07,5.6431227e-06,3.2334297e-06,2.1501796e-07,1.9748965e-07,9.2929537e-07
