filepath,gt,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,score,left,right,top,bottom
6/81/6815675506.jpg,1931,0.15478355,0.22410354,0.30270642,0.3941545,0.48450515,0.5757457,0.6557745,0.7225977,0.78485245,0.83341855,0.8831669,0.9081986,0.9341039,0.95062774,0.96349716,0.97524685,0.9807288,0.98505056,0.98832524,0.99111736,0.99399686,0.995263,0.9963108,0.99713194,0.9978083,0.9984665,0.998841,0.9991685,0.9993942,0.9995542,0.9996656,0.9997714,0.999828,0.99987483,0.99991083,0.9999366,0.99995565,0.99997175,0.999982,0.9999875,0.9999918,0.99999404,0.9999957,0.99999714,0.999998,0.99999845,0.9999989,0.99999917,0.9999993,0.9999995,0.99999964,0.99999976,0.99999976,0.9999999,0.9999999,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982538819313048,29.870288848876953,87.27080535888672,120.3556137084961,292.26300048828125
6/81/6815675506.jpg,1931,0.0030396625,0.0047857733,0.007175778,0.010715598,0.015407115,0.022094892,0.03074264,0.04156612,0.057257853,0.076891795,0.11178551,0.14141771,0.19094345,0.24274927,0.30529273,0.39611927,0.45866588,0.5231392,0.5849629,0.65006524,0.7338117,0.7776789,0.81805736,0.85269135,0.88344604,0.915539,0.9348475,0.95239794,0.96487004,0.9739136,0.9803042,0.98645055,0.98977405,0.9925411,0.9946741,0.9962058,0.9973459,0.99830306,0.9989184,0.9992501,0.9995074,0.999642,0.9997454,0.99982613,0.99987674,0.99990976,0.999933,0.999948,0.9999602,0.99996996,0.9999777,0.99998343,0.9999875,0.99999094,0.99999356,0.99999535,0.99999666,0.9999975,0.9999982,0.9999988,0.99999905,0.9999994,0.9999995,0.99999964,0.99999976,0.9999999,0.9999999,1.0,1.0,0.996822714805603,428.0890502929688,479.5977478027344,123.17713165283205,291.8664855957031
6/81/6815675506.jpg,1931,1.4886858e-05,2.3479419e-05,3.528932e-05,5.2885214e-05,7.640002e-05,0.00011030856,0.00015484485,0.00021171289,0.00029646629,0.00040654908,0.00061413384,0.00080359075,0.0011510333,0.0015627921,0.0021411444,0.0031926273,0.004120028,0.0053280415,0.006834789,0.008988984,0.013281622,0.016792944,0.02148227,0.027486619,0.03568884,0.050267126,0.06547322,0.08899701,0.11824926,0.1541853,0.19550997,0.26225412,0.32092786,0.3938406,0.4769615,0.5617938,0.64724404,0.74176455,0.818501,0.8667774,0.9083274,0.93166757,0.9504374,0.9656101,0.97536963,0.98185986,0.9864703,0.98947793,0.99191916,0.99387497,0.9954568,0.996606,0.9974462,0.9981458,0.9986953,0.9990533,0.9993168,0.9994955,0.99964523,0.9997477,0.9998167,0.9998696,0.9999058,0.9999386,0.99996245,0.9999777,0.9999876,0.99999356,0.9999976,0.9967490434646606,81.5396728515625,133.11212158203122,128.00297546386722,290.9335021972656
6/81/6815675506.jpg,1931,1.1479843e-06,1.8106052e-06,2.7213503e-06,4.078331e-06,5.8918426e-06,8.507079e-06,1.1942241e-05,1.6328986e-05,2.286763e-05,3.136193e-05,4.738447e-05,6.201317e-05,8.88539e-05,0.00012068542,0.00016543668,0.00024692027,0.00031891977,0.00041289077,0.0005303958,0.00069896464,0.0010368935,0.0013153369,0.001690066,0.0021747386,0.0028458,0.004064814,0.0053735184,0.0074769245,0.0102355555,0.013862201,0.018395502,0.026680736,0.035161942,0.047712132,0.06569964,0.089966856,0.123950735,0.18133557,0.2580247,0.3340944,0.43312728,0.51252383,0.59657186,0.6840636,0.7533112,0.8067198,0.8489974,0.8788106,0.9044491,0.9259952,0.94412214,0.9577049,0.96786445,0.9764761,0.98334044,0.9878611,0.99121183,0.993497,0.99541855,0.9967385,0.99762875,0.9983114,0.99877983,0.99920386,0.99951303,0.99971026,0.99983966,0.99991584,0.9999691,0.9955416321754456,374.1064147949219,430.9485778808594,125.26451873779295,287.3265686035156
6/81/6815675506.jpg,1931,0.00026168436,0.0004126675,0.00062011345,0.00092904235,0.0013416077,0.0019359648,0.0027155948,0.0037094306,0.005187134,0.0071002995,0.0106891785,0.013943367,0.019859046,0.026783759,0.036355928,0.05331207,0.067807905,0.086075544,0.10793934,0.1375465,0.19137557,0.23095009,0.27850202,0.33197236,0.39420527,0.4820271,0.55193883,0.63203645,0.70219916,0.76219684,0.81035364,0.86207366,0.8925825,0.9195101,0.9412925,0.95752156,0.9699346,0.98058426,0.9875453,0.99133426,0.99429274,0.995846,0.99704295,0.9979785,0.99856585,0.9989503,0.9992205,0.9993956,0.9995369,0.99964964,0.99974054,0.99980634,0.9998543,0.9998944,0.99992573,0.9999461,0.99996114,0.9999713,0.99997985,0.9999857,0.9999896,0.9999926,0.99999464,0.99999654,0.99999785,0.9999987,0.9999993,0.99999964,0.9999999,0.9946144223213196,315.35650634765625,377.0389709472656,118.87216186523438,288.67974853515625
6/81/6815675506.jpg,1931,0.0004014663,0.00063304784,0.0009511726,0.0014247937,0.0020570573,0.00296743,0.0041607087,0.0056804046,0.007937018,0.010853357,0.016308077,0.02123615,0.030151287,0.040516485,0.054720603,0.07953496,0.10040473,0.12626457,0.15658762,0.19659789,0.26639855,0.31543526,0.3719688,0.43262395,0.49961376,0.5881207,0.6539917,0.72493756,0.78345525,0.8310218,0.867661,0.90557337,0.927272,0.94602937,0.96093994,0.9718998,0.9801981,0.98726,0.99184763,0.9943351,0.99627304,0.9972887,0.9980708,0.9986816,0.99906486,0.9993156,0.9994918,0.99960595,0.99969816,0.99977165,0.99983084,0.99987376,0.9999051,0.9999311,0.9999516,0.99996483,0.9999746,0.9999813,0.9999869,0.9999907,0.9999932,0.9999951,0.99999654,0.99999774,0.99999857,0.99999917,0.9999995,0.99999976,0.9999999,0.9932061433792114,122.15515899658205,178.41656494140625,115.88129425048828,286.15374755859375
6/81/6815675506.jpg,1931,4.2309424e-05,6.672899e-05,0.00010029078,0.00015029272,0.00021710926,0.00031344907,0.00043996578,0.00060148386,0.0008421398,0.0011546056,0.0017434832,0.002280543,0.0032644782,0.004428927,0.006061529,0.009020846,0.011621502,0.014995866,0.019183906,0.025131812,0.036846742,0.046295777,0.058731463,0.07435592,0.09517554,0.13075824,0.16605602,0.21731447,0.27596682,0.34128183,0.4085316,0.5025682,0.57323134,0.6487072,0.7215853,0.7846551,0.83909434,0.89087576,0.9276261,0.94869596,0.96570766,0.97484326,0.9819827,0.98762417,0.99119323,0.9935415,0.9951975,0.99627244,0.9971418,0.9978363,0.9983968,0.99880326,0.99909997,0.9993468,0.99954057,0.9996667,0.9997595,0.99982244,0.99987507,0.9999112,0.9999355,0.9999541,0.99996686,0.9999784,0.99998677,0.99999213,0.9999957,0.99999774,0.99999917,0.9919798374176024,271.8475952148437,322.3523254394531,113.38446044921876,289.6744689941406
6/81/6815675506.jpg,1931,9.079357e-05,0.00014319253,0.00021520391,0.00032247955,0.00046581056,0.0006724346,0.00094371097,0.0012899227,0.0018055282,0.0024745623,0.003734134,0.0048813922,0.006979605,0.00945668,0.012918576,0.019161053,0.024612464,0.031638082,0.040283866,0.05242408,0.0758709,0.09434705,0.11809177,0.14704104,0.18416333,0.24404223,0.2993879,0.3733765,0.4499359,0.52648515,0.5971461,0.6843639,0.74243706,0.7985069,0.84760845,0.8866159,0.9179739,0.9460044,0.96491987,0.97542024,0.9837226,0.988118,0.9915229,0.9941948,0.9958769,0.99698,0.9977564,0.9982596,0.99866617,0.9989906,0.99925226,0.9994419,0.99958044,0.99969554,0.99978584,0.9998447,0.99988794,0.99991727,0.9999418,0.99995863,0.99996996,0.99997866,0.9999845,0.99998987,0.9999938,0.9999963,0.999998,0.9999989,0.99999964,0.991005539894104,172.24305725097656,223.8824157714844,114.3517837524414,289.1740417480469
2/86/28698455066.jpg,1931,0.00120369,0.0018971476,0.0028487078,0.0042631445,0.0061471956,0.008851646,0.012381732,0.016853334,0.023443883,0.03187492,0.047388576,0.061125133,0.085326195,0.11245962,0.14799501,0.20589393,0.25088286,0.30246824,0.35777974,0.42339095,0.52145034,0.58029795,0.6399268,0.6958627,0.74975044,0.81077105,0.8501093,0.8877453,0.91565645,0.9365359,0.9516284,0.9664169,0.9745274,0.98134226,0.98663473,0.9904565,0.9933124,0.99571794,0.9972683,0.99810493,0.99875486,0.99909484,0.9993562,0.9995602,0.99968815,0.9997719,0.9998306,0.99986863,0.9998994,0.9999238,0.9999436,0.9999579,0.9999684,0.999977,0.9999839,0.9999883,0.99999154,0.9999938,0.9999956,0.9999969,0.99999774,0.99999833,0.9999988,0.9999993,0.9999995,0.99999976,0.9999999,0.9999999,1.0,0.9990496039390564,327.3774719238281,400.1407775878906,26.11220932006836,278.8378295898437
2/86/28698455066.jpg,1931,0.0024366202,0.0038376516,0.005756905,0.008602858,0.012380951,0.017778875,0.024780178,0.03357719,0.046399005,0.06255648,0.091590255,0.11657168,0.15900758,0.20433709,0.26038688,0.34447822,0.40433037,0.46776566,0.5303231,0.59810776,0.688327,0.73700345,0.7827053,0.8226095,0.8586032,0.89673704,0.9199681,0.941275,0.9565282,0.9676472,0.9755343,0.9831436,0.9872678,0.9907066,0.99336076,0.9952684,0.99668926,0.99788266,0.9986504,0.99906415,0.99938524,0.99955314,0.9996823,0.999783,0.9998461,0.99988735,0.99991643,0.99993515,0.9999503,0.99996245,0.9999722,0.99997926,0.9999844,0.9999887,0.999992,0.9999943,0.9999958,0.9999969,0.99999785,0.99999845,0.9999989,0.99999917,0.9999994,0.99999964,0.99999976,0.9999999,0.9999999,1.0,1.0,0.9987047910690308,227.17410278320312,286.67816162109375,18.203418731689453,274.40411376953125
2/86/28698455066.jpg,1931,0.05703815,0.08709349,0.12540817,0.17688118,0.23690203,0.30951083,0.3862221,0.46248162,0.5464732,0.6230024,0.7140279,0.76568323,0.8240118,0.8641264,0.8971028,0.92864084,0.94385016,0.956072,0.9654718,0.9735832,0.98204386,0.9857949,0.9889137,0.9913673,0.99339396,0.9953715,0.9964994,0.99748695,0.9981681,0.9986517,0.99898833,0.9993081,0.9994795,0.9996213,0.99973017,0.99980813,0.9998659,0.9999143,0.9999454,0.9999622,0.9999752,0.999982,0.9999871,0.9999912,0.9999938,0.99999547,0.99999666,0.9999974,0.999998,0.99999845,0.9999989,0.99999917,0.9999994,0.9999995,0.99999964,0.99999976,0.9999999,0.9999999,0.9999999,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99858558177948,385.9171142578125,451.2132873535156,23.28033828735352,272.99441528320307
2/86/28698455066.jpg,1931,0.1121135,0.1660786,0.23037231,0.30967286,0.3932273,0.48339763,0.5677686,0.64235884,0.71553177,0.77526534,0.8390263,0.872146,0.90718526,0.9299529,0.94791627,0.9644964,0.9722916,0.97846395,0.9831566,0.9871688,0.99131715,0.9931445,0.9946584,0.995846,0.9968245,0.9977774,0.9983199,0.99879456,0.9991216,0.9993537,0.99951506,0.9996685,0.99975055,0.9998186,0.99987066,0.9999081,0.99993575,0.999959,0.9999739,0.9999819,0.9999881,0.9999913,0.9999938,0.9999958,0.999997,0.99999785,0.99999833,0.9999987,0.99999905,0.9999993,0.9999994,0.99999964,0.99999964,0.99999976,0.9999999,0.9999999,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985275268554688,124.76434326171876,186.12754821777344,18.00902557373047,281.8784484863281
2/86/28698455066.jpg,1931,0.023471542,0.036524598,0.05390635,0.07867175,0.10981331,0.15118757,0.20002624,0.25478247,0.3237746,0.39637366,0.49802953,0.56492746,0.65041363,0.7164833,0.7760041,0.83795464,0.86978227,0.8963556,0.91743,0.93608046,0.9560096,0.96500546,0.97256154,0.9785557,0.98354006,0.98843306,0.9912369,0.9936998,0.9954027,0.9966138,0.9974579,0.9982607,0.99869114,0.9990476,0.9993212,0.9995171,0.9996625,0.9997844,0.9998627,0.99990475,0.99993753,0.9999546,0.9999677,0.99997795,0.9999844,0.99998856,0.99999154,0.99999344,0.999995,0.9999962,0.99999714,0.99999785,0.99999845,0.9999988,0.99999917,0.9999994,0.9999995,0.99999964,0.99999976,0.9999999,0.9999999,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984696507453918,66.64476776123047,140.69580078125,16.897708892822266,287.986083984375
2/86/28698455066.jpg,1931,0.017414918,0.02719354,0.04032056,0.059235223,0.083379276,0.11609286,0.15567395,0.20134477,0.2609333,0.3262396,0.4224981,0.48913673,0.5784011,0.65077317,0.7186723,0.7922338,0.83123285,0.86444706,0.89122206,0.91524523,0.9412631,0.95312655,0.96314967,0.97113883,0.977808,0.9843779,0.9881529,0.9914752,0.9937756,0.99541336,0.9965557,0.9976427,0.99822587,0.99870884,0.9990797,0.99934524,0.9995425,0.99970764,0.99981385,0.9998709,0.99991524,0.99993837,0.99995625,0.9999701,0.9999788,0.9999845,0.99998844,0.99999106,0.9999932,0.9999949,0.9999962,0.99999714,0.99999785,0.99999845,0.9999989,0.99999917,0.9999994,0.9999995,0.99999964,0.99999976,0.9999999,0.9999999,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9983729124069214,281.5424499511719,339.0560607910156,28.86972427368164,276.197509765625
2/86/28698455066.jpg,1931,1.0500042e-05,1.6560614e-05,2.4890516e-05,3.730157e-05,5.3887663e-05,7.780534e-05,0.00010922013,0.00014933462,0.00020912182,0.00028678135,0.00043323895,0.0005669225,0.0008121217,0.0011027756,0.0015111445,0.0022539427,0.0029094685,0.0037638813,0.004830439,0.0063569443,0.009404594,0.011903294,0.015248393,0.01954516,0.025439577,0.035987474,0.04708804,0.06446188,0.08641472,0.113926195,0.14632738,0.20046517,0.24999946,0.31425506,0.3914256,0.4748565,0.5641059,0.6695291,0.76080906,0.8210763,0.8748213,0.9058076,0.931156,0.9519326,0.9654348,0.97447443,0.9809254,0.98514706,0.9885816,0.99133813,0.9935709,0.99519485,0.9963831,0.9973731,0.9981511,0.9986583,0.99903166,0.9992849,0.99949706,0.9996424,0.9997402,0.99981517,0.9998665,0.99991286,0.9999467,0.9999683,0.9999825,0.9999908,0.99999666,0.9966769218444824,179.60940551757812,238.4613037109375,18.76650047302246,285.0202331542969
2/72/27216977171.jpg,1931,0.002161241,0.0034044725,0.0051081986,0.0076359236,0.0109940795,0.015797019,0.022035377,0.02988784,0.04136114,0.055867065,0.08206794,0.10475161,0.14358398,0.18548635,0.23791146,0.31786388,0.37574238,0.43799043,0.500309,0.5689041,0.66197413,0.7130506,0.7615682,0.80438393,0.84337157,0.8850633,0.91065896,0.9342671,0.9512464,0.96366495,0.9724954,0.9810315,0.9856647,0.989532,0.992519,0.9946673,0.996268,0.99761283,0.99847823,0.9989447,0.9993068,0.9994961,0.99964166,0.9997553,0.9998265,0.99987304,0.9999057,0.9999269,0.999944,0.9999577,0.99996865,0.99997663,0.99998236,0.99998724,0.99999106,0.99999344,0.99999535,0.99999654,0.9999976,0.9999982,0.9999987,0.99999905,0.9999994,0.9999995,0.99999976,0.9999999,0.9999999,1.0,1.0,0.9949829578399658,114.40950775146484,173.0250244140625,322.3302001953125,473.01739501953125
2/72/27216977171.jpg,1931,0.0011752285,0.0018523196,0.002781458,0.004162643,0.006002546,0.008643912,0.012092163,0.016460933,0.022901608,0.031143844,0.04631871,0.059764594,0.083474874,0.11009045,0.1449995,0.2020044,0.24640715,0.29743767,0.35229385,0.41755316,0.51546913,0.57445204,0.63438815,0.69076866,0.7452285,0.80706805,0.8470308,0.8853355,0.9137877,0.93509686,0.95051354,0.96563065,0.9739258,0.98089856,0.98631513,0.99022734,0.9931514,0.9956145,0.9972023,0.9980591,0.99872464,0.9990728,0.9993406,0.99954957,0.99968064,0.9997663,0.9998265,0.9998654,0.9998969,0.99992204,0.9999423,0.99995697,0.9999676,0.9999765,0.99998343,0.99998796,0.9999913,0.99999356,0.99999547,0.9999968,0.99999774,0.99999833,0.9999988,0.99999917,0.9999995,0.99999976,0.9999999,0.9999999,1.0,0.9932876229286194,24.82569694519043,79.91304016113281,241.0932922363281,406.6978759765625
2/72/27216977171.jpg,1931,0.00020355328,0.0003210075,0.0004823987,0.00072277023,0.0010438309,0.0015064664,0.0021135,0.0028876225,0.0040392745,0.0055314307,0.008333974,0.010879033,0.01551507,0.020957462,0.028508388,0.04196388,0.053548615,0.068256035,0.08601957,0.11035807,0.15546489,0.18935236,0.23091108,0.27877474,0.3360518,0.419898,0.48931113,0.5719211,0.6471471,0.7137142,0.7687097,0.8293959,0.8660094,0.8988435,0.9257673,0.94604206,0.9616754,0.97517574,0.98404443,0.98888636,0.9926743,0.9946656,0.99620146,0.9974025,0.99815696,0.99865097,0.9989981,0.999223,0.99940467,0.99954957,0.99966645,0.99975103,0.9998129,0.9998642,0.9999045,0.99993074,0.99995005,0.99996305,0.999974,0.9999815,0.99998665,0.99999046,0.9999931,0.99999547,0.99999726,0.99999833,0.99999905,0.9999995,0.9999999,0.99318128824234,199.982666015625,257.0639038085937,319.4977111816406,469.9221496582031
1/28/1286679075.jpg,1931,7.4131954e-06,1.1692077e-05,1.7573173e-05,2.6335707e-05,3.8046026e-05,5.4932894e-05,7.711338e-05,0.00010543691,0.00014765194,0.00020248862,0.00030591158,0.0004003215,0.00057350565,0.0007788267,0.0010673623,0.0015923687,0.002055882,0.0026602938,0.0034152041,0.0044964906,0.006658178,0.008433397,0.010814046,0.013878891,0.018096019,0.025679313,0.03371146,0.046390083,0.06260028,0.0832207,0.10795303,0.15039442,0.19050436,0.24445243,0.3122879,0.38965085,0.4774457,0.5885404,0.6918962,0.76414406,0.8314805,0.8716208,0.9052064,0.9332532,0.95173633,0.96422565,0.97319555,0.9790916,0.9839035,0.9877753,0.99091804,0.9932075,0.99488467,0.99628335,0.9973833,0.9981007,0.998629,0.9989874,0.9992878,0.9994935,0.999632,0.99973816,0.9998109,0.9998766,0.99992454,0.9999552,0.9999752,0.999987,0.99999523,0.9947768449783324,156.20130920410156,311.2135009765625,172.72019958496094,489.5079650878906
